episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1606, 1592.35714122653, 1, 12.727772988029756, 541, 1025235,                                             1000000, 10.774456024169922, 146.65538024902344
1607, 1897.1654290556908, 1, 8.324201732990332, 334, 1025569,                                             1000000, 9.576589584350586, 146.6842498779297
1608, 2153.856168985367, 1, 7.339477589935996, 305, 1025874,                                             1000000, 11.481956481933594, 146.63229370117188
1609, 1719.9680947363377, 1, 13.535707064904273, 553, 1026427,                                             1000000, 10.726275444030762, 145.78176879882812
1610, 1596.4583845436573, 1, 14.735163578996435, 630, 1027057,                                             1000000, 9.19713306427002, 147.6082763671875
1611, 1659.808887153864, 1, 12.712873924989253, 551, 1027608,                                             1000000, 7.944818019866943, 146.57833862304688
1612, 1791.0741797089577, 1, 11.524500334984623, 492, 1028100,                                             1000000, 9.993247985839844, 146.9768524169922
1613, 1663.2439420819283, 1, 10.523446534993127, 451, 1028551,                                             1000000, 10.132757186889648, 147.1300506591797
1614, 1453.6478927135468, 1, 14.132637375965714, 602, 1029153,                                             1000000, 11.108092308044434, 145.50711059570312
1615, 1666.3787232339382, 1, 12.533042507013306, 521, 1029674,                                             1000000, 11.032797813415527, 146.3306121826172
1616, 1573.009878963232, 1, 12.156171591952443, 529, 1030203,                                             1000000, 9.414571762084961, 146.1463623046875
1617, 1662.369251281023, 1, 11.320311549003236, 489, 1030692,                                             1000000, 10.854358673095703, 145.74497985839844
1618, 1635.381013572216, 1, 10.546301439986564, 453, 1031145,                                             1000000, 10.969910621643066, 146.006103515625
1619, 1675.1958796977997, 1, 11.127545322990045, 472, 1031617,                                             1000000, 10.571547508239746, 145.89801025390625
1620, 1617.0780622661114, 1, 14.962949943961576, 657, 1032274,                                             1000000, 9.512084007263184, 146.02040100097656
1621, 1620.5619542896748, 1, 13.46546025807038, 579, 1032853,                                             1000000, 9.927547454833984, 145.49343872070312
1622, 1870.7595751285553, 1, 8.338897295063362, 360, 1033213,                                             1000000, 9.6956148147583, 145.01820373535156
1623, 1654.4387385845184, 1, 15.336541422992013, 656, 1033869,                                             1000000, 9.914636611938477, 144.78671264648438
1624, 1925.8285102248192, 1, 7.941510034957901, 348, 1034217,                                             1000000, 9.205910682678223, 144.68710327148438
1625, 2142.6751239299774, 1, 7.115378597052768, 299, 1034516,                                             1000000, 10.098494529724121, 144.83016967773438
1626, 1425.6749617606401, 1, 15.742165826028213, 669, 1035185,                                             1000000, 9.802367210388184, 144.62962341308594
1627, 1427.6143334656954, 1, 15.535958167980425, 668, 1035853,                                             1000000, 8.640728950500488, 144.93234252929688
1628, 1728.7505843639374, 1, 12.74425796198193, 565, 1036418,                                             1000000, 10.113241195678711, 144.66958618164062
1629, 1694.4831091463566, 1, 10.126621379051358, 429, 1036847,                                             1000000, 9.254515647888184, 144.9665985107422
1630, 2166.3721490204334, 1, 7.517993719084188, 309, 1037156,                                             1000000, 10.182029724121094, 143.7711944580078
1631, 1832.6607409268618, 1, 12.04126056295354, 521, 1037677,                                             1000000, 11.696062088012695, 144.9827423095703
1632, 1663.739347755909, 1, 12.328579035005532, 530, 1038207,                                             1000000, 10.045720100402832, 145.31356811523438
1633, 1836.655408769846, 1, 10.14720946305897, 425, 1038632,                                             1000000, 10.761319160461426, 144.46348571777344
1634, 1607.3558535575867, 1, 11.928263174952008, 492, 1039124,                                             1000000, 9.178594589233398, 144.43226623535156
1635, 2141.0162054002285, 1, 8.144738876027986, 351, 1039475,                                             1000000, 10.616026878356934, 144.35914611816406
1636, 1486.7613087892532, 1, 10.325396270025522, 443, 1039918,                                             1000000, 9.902754783630371, 143.82254028320312
1637, 1743.4590747654438, 1, 13.760797620983794, 596, 1040514,                                             1000000, 10.301308631896973, 143.69589233398438
1638, 1814.793696820736, 1, 10.325535650015809, 444, 1040958,                                             1000000, 9.4174165725708, 143.98471069335938
1639, 1648.0436754524708, 1, 9.942533390945755, 435, 1041393,                                             1000000, 9.815404891967773, 143.8116912841797
1640, 1590.3197728991508, 1, 13.52546747692395, 580, 1041973,                                             1000000, 10.786569595336914, 143.73960876464844
1641, 1433.6514919102192, 1, 16.052403699955903, 679, 1042652,                                             1000000, 9.68942642211914, 144.22926330566406
1642, 1657.6199572980404, 1, 11.526969954953529, 488, 1043140,                                             1000000, 10.550606727600098, 143.43504333496094
1643, 1714.8039942532778, 1, 13.131514337961562, 547, 1043687,                                             1000000, 11.481491088867188, 143.05934143066406
1644, 1582.9064060151577, 1, 13.129957174067385, 561, 1044248,                                             1000000, 9.51843547821045, 143.5418701171875
1645, 1846.9036549180746, 1, 11.949052750016563, 521, 1044769,                                             1000000, 10.273977279663086, 143.09817504882812
1646, 1676.606215417385, 1, 12.131018258980475, 519, 1045288,                                             1000000, 10.288711547851562, 143.0233154296875
1647, 1589.2222822010517, 1, 11.932037199032493, 510, 1045798,                                             1000000, 11.397773742675781, 142.86473083496094
1648, 1539.3412881791592, 1, 13.565233801025897, 576, 1046374,                                             1000000, 9.420599937438965, 142.7560272216797
1649, 1534.4190972447395, 1, 15.132989284931682, 655, 1047029,                                             1000000, 10.58853530883789, 142.47042846679688
1650, 1722.027292907238, 1, 13.359943831106648, 555, 1047584,                                             1000000, 10.52092456817627, 141.95179748535156
1651, 1649.2339503765106, 1, 10.984085169970058, 451, 1048035,                                             1000000, 10.036701202392578, 143.19622802734375
1652, 1548.1940419375896, 1, 13.959156805998646, 594, 1048629,                                             1000000, 10.676135063171387, 141.84127807617188
1653, 1301.4665952026844, 1, 17.93752640101593, 775, 1049404,                                             1000000, 9.905482292175293, 142.02651977539062
1654, 1363.2780256867409, 1, 16.562186990049668, 719, 1050123,                                             1000000, 11.21906852722168, 142.14096069335938
